Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
71792,Marketing,Male,22,Developer,10/13/23 8:03 AM,0,Bachelor,1,5500,50,31,16,14,75,12,22,2,4.14,FALSE
71793,Customer Support,Male,31,Analyst,3/26/18 8:03 AM,6,Bachelor,4,5600,60,29,21,4,0,2,30,1,2.69,FALSE
71794,IT,Female,60,Developer,9/22/20 8:03 AM,3,Bachelor,1,5500,41,5,0,9,50,3,33,1,4.72,FALSE
71795,Legal,Male,53,Engineer,3/3/24 8:03 AM,0,Bachelor,3,7800,46,24,24,12,100,5,3,1,1.09,FALSE
71796,HR,Female,42,Engineer,12/1/19 8:03 AM,4,Bachelor,1,6600,31,14,21,11,75,8,58,0,1.51,FALSE
71797,Customer Support,Male,32,Analyst,10/19/23 8:03 AM,0,Bachelor,4,5600,31,45,2,4,0,9,77,1,2.93,FALSE
71798,Engineering,Other,52,Technician,1/10/19 8:03 AM,5,Master,2,4200,49,5,27,2,25,6,34,1,4.75,FALSE
71799,Operations,Female,56,Specialist,2/1/15 8:03 AM,9,High School,4,6300,35,39,21,2,50,11,72,0,2.37,FALSE
71800,Customer Support,Female,55,Engineer,2/15/24 8:03 AM,0,Bachelor,3,7800,46,2,6,4,0,9,76,1,2.75,FALSE
71801,Legal,Female,50,Technician,7/28/21 8:03 AM,3,High School,4,4900,52,0,2,9,100,3,78,1,4.14,FALSE
71802,IT,Male,44,Engineer,8/22/22 8:03 AM,2,Bachelor,5,9000,52,17,4,7,0,13,98,1,2.30,FALSE
71803,Customer Support,Male,31,Engineer,4/16/15 8:03 AM,9,Bachelor,4,8400,32,41,1,4,50,8,82,0,4.79,FALSE
71804,Marketing,Male,33,Engineer,11/1/14 8:03 AM,9,Bachelor,3,7800,37,20,16,10,25,7,27,1,4.78,FALSE
71805,Legal,Female,41,Consultant,10/9/22 8:03 AM,1,High School,2,6600,53,28,12,3,75,13,63,2,2.22,FALSE
71806,IT,Female,36,Engineer,1/25/20 8:03 AM,4,Bachelor,4,8400,44,16,10,12,100,14,26,2,3.73,FALSE
71807,Engineering,Female,60,Analyst,6/18/15 8:03 AM,9,Bachelor,5,6000,56,18,21,4,100,12,73,0,4.47,FALSE
71808,Engineering,Female,48,Analyst,4/26/18 8:03 AM,6,High School,3,5200,32,37,9,11,50,19,51,0,1.66,FALSE
71809,Customer Support,Male,59,Specialist,8/16/15 8:03 AM,9,Bachelor,5,6750,54,9,21,5,0,2,18,2,4.25,FALSE
71810,Legal,Male,29,Engineer,6/21/19 8:03 AM,5,Master,1,6600,56,42,13,0,25,9,27,0,3.98,FALSE
71811,HR,Male,28,Technician,7/20/18 8:03 AM,6,Master,3,4550,55,18,0,9,50,12,56,1,1.25,FALSE
71812,IT,Other,54,Analyst,1/14/22 8:03 AM,2,High School,2,4800,35,43,14,13,100,10,47,2,1.21,FALSE
71813,IT,Female,22,Technician,2/26/20 8:03 AM,4,Bachelor,4,4900,47,21,24,14,50,12,2,0,4.97,FALSE
71814,Finance,Male,59,Specialist,9/6/20 8:03 AM,3,High School,2,5400,32,32,12,10,50,2,35,2,1.28,FALSE
71815,IT,Male,59,Manager,11/25/19 8:03 AM,4,Bachelor,4,8400,45,43,22,14,75,16,69,1,2.00,FALSE
71816,Marketing,Male,50,Consultant,11/23/18 8:03 AM,5,PhD,1,6050,59,31,2,11,25,10,87,2,2.27,FALSE
71817,Legal,Male,58,Specialist,11/14/20 8:03 AM,3,Bachelor,3,5850,40,18,21,12,25,16,82,2,3.11,FALSE
71818,Operations,Male,53,Specialist,11/4/23 8:03 AM,0,High School,1,4950,40,15,13,5,50,10,80,1,3.04,FALSE
71819,Sales,Female,47,Consultant,12/19/18 8:03 AM,5,High School,2,6600,34,41,15,8,0,3,20,2,1.24,FALSE
71820,Legal,Male,58,Technician,11/8/17 8:03 AM,6,Bachelor,1,3850,43,23,17,10,25,3,47,1,2.20,FALSE
71821,Operations,Female,47,Manager,10/22/16 8:03 AM,7,Master,4,8400,53,22,1,12,75,17,47,0,4.92,FALSE
71822,Legal,Male,56,Consultant,3/10/23 8:03 AM,1,High School,3,7150,40,14,13,7,75,3,68,0,4.55,FALSE
71823,Finance,Other,58,Technician,3/28/18 8:03 AM,6,Bachelor,4,4900,60,30,18,10,50,17,0,2,2.27,FALSE
71824,IT,Female,49,Developer,4/10/18 8:03 AM,6,Bachelor,2,6000,57,15,13,13,75,4,92,1,1.49,FALSE
71825,Marketing,Male,47,Manager,11/17/18 8:03 AM,5,Bachelor,3,7800,46,36,28,6,100,1,77,0,4.81,FALSE
71826,Engineering,Male,60,Engineer,12/26/16 8:03 AM,7,High School,2,7200,37,32,7,5,25,18,41,2,4.32,FALSE
71827,Engineering,Female,51,Analyst,11/13/15 8:03 AM,8,High School,2,4800,35,27,10,11,25,13,6,0,1.70,TRUE
71828,Sales,Male,33,Engineer,11/10/14 8:03 AM,9,High School,5,9000,32,9,5,6,75,4,16,0,4.38,FALSE
71829,HR,Male,25,Technician,8/14/15 8:03 AM,9,Bachelor,2,4200,41,44,4,5,75,1,84,1,4.67,TRUE
71830,Sales,Female,47,Manager,8/18/22 8:03 AM,2,High School,5,9000,56,21,3,14,75,11,99,2,2.39,FALSE
71831,Finance,Female,50,Engineer,3/20/22 8:03 AM,2,PhD,1,6600,49,40,22,2,0,6,91,2,4.13,FALSE
71832,Operations,Male,58,Developer,2/26/19 8:03 AM,5,High School,3,6500,33,41,2,5,100,17,79,2,4.87,FALSE
71833,HR,Female,53,Manager,12/10/23 8:03 AM,0,High School,3,7800,33,8,25,13,100,19,77,0,3.29,FALSE
71834,Finance,Female,49,Consultant,3/21/21 8:03 AM,3,High School,5,8250,32,23,5,6,0,7,58,0,3.61,FALSE
71835,HR,Female,51,Technician,7/2/24 8:03 AM,0,Bachelor,2,4200,49,26,25,1,0,11,97,2,3.44,TRUE
71836,Finance,Female,34,Specialist,8/25/21 8:03 AM,3,High School,2,5400,58,26,1,13,75,19,67,1,4.94,FALSE
71837,Engineering,Female,32,Analyst,11/24/23 8:03 AM,0,Bachelor,2,4800,36,47,5,2,100,15,43,2,3.83,TRUE
71838,Operations,Female,24,Engineer,1/7/17 8:03 AM,7,High School,1,6600,31,17,21,2,0,2,2,1,1.34,FALSE
71839,Finance,Male,51,Analyst,7/13/22 8:03 AM,2,High School,2,4800,60,2,20,10,100,8,30,1,1.85,FALSE
71840,Finance,Female,40,Analyst,11/7/19 8:03 AM,4,High School,5,6000,34,48,11,9,25,14,10,2,1.10,FALSE
71841,Finance,Female,23,Specialist,5/14/22 8:03 AM,2,High School,4,6300,46,14,8,14,0,5,36,0,3.66,FALSE
71842,Marketing,Other,58,Specialist,8/31/16 8:03 AM,8,Bachelor,1,4950,42,19,12,5,25,10,20,2,4.95,FALSE
71843,Customer Support,Male,28,Engineer,7/25/23 8:03 AM,1,High School,1,6600,44,9,18,0,25,14,44,0,3.69,FALSE
71844,Customer Support,Female,24,Engineer,12/2/22 8:03 AM,1,Bachelor,2,7200,36,6,20,13,50,10,15,2,1.17,FALSE
71845,Finance,Female,58,Technician,8/11/17 8:03 AM,7,High School,2,4200,40,24,22,14,75,11,49,1,4.68,TRUE
71846,Customer Support,Female,53,Developer,7/30/20 8:03 AM,4,High School,1,5500,53,41,28,6,100,9,30,2,2.29,FALSE
71847,Finance,Male,48,Specialist,12/24/15 8:03 AM,8,Bachelor,5,6750,39,22,14,9,25,7,28,0,1.98,FALSE
71848,Operations,Male,53,Consultant,7/29/16 8:03 AM,8,Master,1,6050,46,4,0,14,0,4,92,2,4.49,FALSE
71849,Customer Support,Female,56,Manager,1/21/23 8:03 AM,1,Bachelor,4,8400,50,15,19,1,75,11,75,1,1.89,FALSE
71850,Finance,Female,45,Manager,10/12/21 8:03 AM,2,High School,1,6600,46,48,17,8,100,3,17,2,2.59,FALSE
71851,Operations,Male,32,Consultant,1/12/17 8:03 AM,7,High School,5,8250,51,22,18,14,25,13,33,2,1.19,FALSE
71852,Finance,Male,50,Engineer,9/6/17 8:03 AM,7,Bachelor,4,8400,34,40,11,1,50,16,20,2,4.80,FALSE
71853,Finance,Male,49,Consultant,10/25/16 8:03 AM,7,Bachelor,5,8250,45,43,28,0,25,14,70,1,1.61,FALSE
71854,Finance,Male,46,Analyst,10/9/15 8:03 AM,8,Bachelor,4,5600,51,14,20,2,100,8,45,2,2.35,FALSE
71855,Sales,Female,41,Specialist,7/21/23 8:03 AM,1,Bachelor,3,5850,44,30,22,8,50,5,76,2,4.70,FALSE
71856,Finance,Female,26,Analyst,12/13/22 8:03 AM,1,Master,2,4800,45,1,9,10,0,1,37,0,3.72,FALSE
71857,Engineering,Female,36,Engineer,7/2/16 8:03 AM,8,High School,2,7200,56,30,28,5,100,17,12,1,1.75,TRUE
71858,Sales,Female,43,Developer,4/4/15 8:03 AM,9,Bachelor,3,6500,49,12,22,8,75,14,54,1,4.15,FALSE
71859,Marketing,Male,42,Technician,10/28/17 8:03 AM,6,High School,3,4550,48,29,14,3,50,7,36,2,2.58,FALSE
71860,HR,Female,57,Developer,3/24/21 8:03 AM,3,Master,2,6000,59,48,25,9,25,18,58,2,3.49,FALSE
71861,Sales,Female,52,Specialist,8/29/19 8:03 AM,5,High School,4,6300,60,31,9,4,75,15,68,1,3.87,FALSE
71862,Customer Support,Male,48,Specialist,2/18/23 8:03 AM,1,Bachelor,5,6750,51,39,18,8,75,12,32,1,3.63,FALSE
71863,Operations,Male,38,Technician,5/7/20 8:03 AM,4,PhD,2,4200,59,16,9,0,50,5,39,0,2.66,FALSE
71864,Customer Support,Male,26,Consultant,1/31/19 8:03 AM,5,Bachelor,4,7700,36,48,24,12,25,7,17,1,1.87,FALSE
71865,Operations,Female,35,Consultant,11/12/18 8:03 AM,5,High School,3,7150,55,21,26,11,75,10,51,1,3.31,FALSE
71866,Legal,Male,48,Engineer,1/7/16 8:03 AM,8,Bachelor,5,9000,44,18,24,14,75,11,19,2,2.14,FALSE
71867,IT,Male,39,Technician,12/11/19 8:03 AM,4,Master,2,4200,59,40,12,4,0,11,92,2,3.78,FALSE
71868,Sales,Female,51,Technician,5/15/24 8:03 AM,0,Bachelor,3,4550,53,27,0,10,25,19,52,1,1.00,FALSE
71869,Operations,Male,53,Specialist,5/8/20 8:03 AM,4,Bachelor,1,4950,47,17,5,3,75,18,56,2,2.58,FALSE
71870,Engineering,Female,27,Engineer,2/6/24 8:03 AM,0,Bachelor,3,7800,48,28,22,13,75,15,47,1,1.01,FALSE
71871,Operations,Male,25,Specialist,5/17/20 8:03 AM,4,Bachelor,1,4950,49,9,29,9,0,6,14,2,3.66,FALSE
71872,IT,Male,38,Consultant,8/11/24 8:03 AM,0,High School,3,7150,42,49,15,14,75,9,70,1,2.81,FALSE
71873,Customer Support,Male,23,Engineer,11/5/15 8:03 AM,8,Bachelor,3,7800,35,0,21,14,0,9,73,1,2.57,FALSE
71874,Sales,Male,24,Developer,3/8/22 8:03 AM,2,Bachelor,1,5500,46,7,28,1,75,16,59,2,1.84,FALSE
71875,Legal,Male,47,Specialist,2/10/20 8:03 AM,4,Bachelor,2,5400,31,12,2,7,0,1,93,1,1.29,FALSE
71876,Sales,Male,42,Specialist,5/26/22 8:03 AM,2,Bachelor,1,4950,43,4,22,4,0,19,27,0,2.45,FALSE
71877,IT,Female,56,Developer,2/4/22 8:03 AM,2,Bachelor,3,6500,44,40,3,12,75,19,78,2,4.95,FALSE
71878,Engineering,Female,53,Consultant,9/12/19 8:03 AM,4,Master,2,6600,35,31,24,6,100,16,8,2,4.76,FALSE
71879,Customer Support,Male,34,Manager,3/11/19 8:03 AM,5,Bachelor,5,9000,54,17,15,3,50,16,64,1,2.86,TRUE
71880,Marketing,Female,52,Analyst,12/17/23 8:03 AM,0,Bachelor,4,5600,47,21,12,10,75,7,93,2,1.68,FALSE
71881,Marketing,Female,32,Specialist,12/13/14 8:03 AM,9,Bachelor,2,5400,51,38,25,4,0,7,52,1,1.58,FALSE
71882,Sales,Male,56,Analyst,6/18/16 8:03 AM,8,Bachelor,2,4800,36,27,24,6,50,17,68,2,3.86,FALSE
71883,Finance,Female,36,Analyst,2/4/16 8:03 AM,8,Bachelor,5,6000,38,3,7,2,0,13,66,1,3.13,TRUE
71884,Legal,Female,36,Analyst,7/18/21 8:03 AM,3,Master,5,6000,42,3,11,7,0,7,31,2,3.90,FALSE
71885,Finance,Female,57,Consultant,11/20/23 8:03 AM,0,Bachelor,3,7150,45,41,18,10,25,19,15,2,4.43,FALSE
71886,Operations,Female,44,Developer,11/17/23 8:03 AM,0,Master,2,6000,42,16,28,0,50,18,24,2,2.68,FALSE
71887,Marketing,Female,40,Specialist,3/13/22 8:03 AM,2,Bachelor,1,4950,52,40,24,11,0,4,84,1,3.21,FALSE
71888,Customer Support,Female,58,Engineer,9/1/23 8:03 AM,1,High School,3,7800,43,44,4,12,25,18,86,1,1.28,TRUE
71889,Legal,Female,41,Analyst,8/26/19 8:03 AM,5,Master,4,5600,56,25,2,1,25,17,8,1,4.38,TRUE
71890,Finance,Female,35,Consultant,4/24/23 8:03 AM,1,Bachelor,5,8250,43,47,27,1,100,6,8,0,1.70,FALSE
71891,Sales,Female,35,Consultant,3/24/24 8:03 AM,0,High School,1,6050,52,21,0,2,25,7,17,0,2.16,FALSE
71892,Finance,Female,46,Technician,9/1/20 8:03 AM,4,Bachelor,3,4550,45,24,2,12,25,15,34,1,2.74,FALSE
71893,Legal,Female,27,Manager,5/13/22 8:03 AM,2,High School,1,6600,51,43,26,9,25,17,74,0,4.34,FALSE
71894,Finance,Male,34,Specialist,4/12/23 8:03 AM,1,Master,2,5400,38,46,14,10,50,8,1,1,1.35,FALSE
71895,Marketing,Male,58,Developer,3/1/23 8:03 AM,1,High School,1,5500,31,19,1,5,50,7,97,1,3.03,FALSE
71896,Legal,Male,53,Technician,11/2/22 8:03 AM,1,High School,5,5250,57,44,22,10,50,2,62,2,1.06,FALSE
71897,Finance,Male,59,Engineer,5/8/20 8:03 AM,4,Bachelor,2,7200,43,38,10,9,75,17,93,2,2.21,FALSE
71898,Legal,Female,27,Manager,9/9/23 8:03 AM,0,High School,1,6600,37,31,9,3,75,17,93,2,2.00,FALSE
71899,HR,Female,48,Technician,10/16/16 8:03 AM,7,Bachelor,3,4550,32,16,0,1,25,10,3,0,3.01,FALSE
71900,HR,Female,29,Specialist,6/27/23 8:03 AM,1,High School,2,5400,47,26,7,14,50,16,97,2,2.43,FALSE
71901,IT,Male,54,Analyst,1/8/21 8:03 AM,3,High School,2,4800,35,4,20,4,75,7,37,2,2.70,FALSE
71902,Legal,Female,44,Manager,7/7/21 8:03 AM,3,Bachelor,4,8400,55,33,4,6,75,3,78,1,2.82,FALSE
71903,Sales,Male,42,Analyst,3/30/21 8:03 AM,3,High School,5,6000,35,33,22,11,25,6,67,0,3.43,FALSE
71904,IT,Male,32,Consultant,8/5/21 8:03 AM,3,Bachelor,3,7150,56,10,13,12,0,2,30,2,2.82,FALSE
71905,Engineering,Female,32,Manager,10/15/20 8:03 AM,3,High School,5,9000,52,13,29,5,75,19,88,0,3.42,FALSE
71906,Customer Support,Female,23,Developer,6/2/17 8:03 AM,7,Master,5,7500,36,11,20,5,0,16,16,1,2.38,FALSE
71907,Legal,Male,58,Consultant,8/5/18 8:03 AM,6,Master,2,6600,59,25,22,11,50,15,72,0,1.46,FALSE
71908,IT,Male,36,Manager,1/11/22 8:03 AM,2,Bachelor,5,9000,57,36,9,7,0,12,54,0,3.45,FALSE
71909,Sales,Male,22,Engineer,3/2/23 8:03 AM,1,Bachelor,2,7200,55,33,4,14,25,16,6,2,3.76,FALSE
71910,Legal,Female,50,Manager,9/19/14 8:03 AM,9,High School,1,6600,39,15,4,8,0,5,51,1,3.73,FALSE
71911,Sales,Male,35,Technician,11/6/17 8:03 AM,6,Bachelor,4,4900,42,9,2,3,100,8,38,0,4.75,FALSE
71912,Engineering,Female,26,Consultant,10/31/19 8:03 AM,4,Bachelor,4,7700,45,36,3,6,50,19,23,1,3.65,FALSE
71913,Sales,Female,53,Technician,6/3/17 8:03 AM,7,Bachelor,5,5250,50,13,15,12,50,5,15,0,4.18,FALSE
71914,Finance,Other,42,Technician,11/16/16 8:03 AM,7,High School,3,4550,46,13,11,11,50,18,2,1,2.90,FALSE
71915,IT,Female,49,Consultant,1/30/21 8:03 AM,3,Bachelor,5,8250,51,39,9,4,75,18,14,1,4.97,FALSE
71916,Finance,Male,53,Specialist,2/15/23 8:03 AM,1,High School,3,5850,58,9,7,2,50,19,15,1,1.69,FALSE
71917,Legal,Male,50,Analyst,1/27/24 8:03 AM,0,High School,5,6000,56,34,10,7,25,3,98,2,3.40,FALSE
71918,HR,Female,43,Engineer,8/5/21 8:03 AM,3,Bachelor,3,7800,50,33,13,0,75,13,98,0,4.56,FALSE
71919,Sales,Male,38,Technician,4/29/21 8:03 AM,3,Master,4,4900,40,20,1,11,25,4,75,2,1.01,FALSE
71920,Sales,Male,49,Consultant,6/10/16 8:03 AM,8,Bachelor,3,7150,30,40,7,9,25,16,77,2,2.29,FALSE
71921,Operations,Female,24,Manager,10/17/14 8:03 AM,9,Bachelor,5,9000,46,38,26,3,25,15,62,2,2.97,FALSE
71922,IT,Female,57,Developer,9/8/19 8:03 AM,4,High School,4,7000,44,28,16,12,25,12,35,0,1.91,FALSE
71923,Marketing,Female,25,Consultant,11/21/17 8:03 AM,6,Bachelor,1,6050,47,25,10,4,50,11,74,1,2.60,FALSE
71924,HR,Male,52,Developer,8/7/19 8:03 AM,5,Master,4,7000,37,19,3,1,75,15,43,0,1.84,FALSE
71925,Engineering,Male,50,Technician,6/13/22 8:03 AM,2,Master,2,4200,39,47,20,7,0,13,54,0,3.57,FALSE
71926,Customer Support,Male,56,Technician,12/5/19 8:03 AM,4,Master,4,4900,57,11,23,2,50,3,58,0,1.00,TRUE
71927,Customer Support,Female,54,Specialist,7/17/22 8:03 AM,2,High School,4,6300,37,10,7,4,25,1,92,2,3.29,FALSE
71928,Sales,Female,55,Analyst,12/1/15 8:03 AM,8,PhD,5,6000,58,1,21,9,0,9,6,1,2.97,FALSE
71929,Marketing,Female,57,Developer,2/5/18 8:03 AM,6,Bachelor,1,5500,56,26,12,11,0,5,27,0,3.50,FALSE
71930,Customer Support,Female,38,Manager,4/19/15 8:03 AM,9,High School,1,6600,41,10,18,2,25,9,58,0,2.18,FALSE
71931,Marketing,Female,58,Analyst,5/6/17 8:03 AM,7,Bachelor,2,4800,59,21,14,3,100,19,30,2,4.74,FALSE
71932,HR,Female,42,Analyst,5/25/24 8:03 AM,0,Master,4,5600,34,17,28,14,50,13,20,1,2.31,FALSE
71933,Legal,Male,58,Analyst,1/22/22 8:03 AM,2,Master,1,4400,31,20,26,2,50,10,30,0,1.96,TRUE
71934,Customer Support,Male,28,Engineer,6/6/17 8:03 AM,7,Bachelor,4,8400,59,40,24,6,25,10,81,0,3.72,FALSE
71935,Marketing,Female,38,Developer,3/17/24 8:03 AM,0,High School,3,6500,49,20,5,14,100,13,47,0,3.60,FALSE
71936,Operations,Male,51,Manager,10/25/21 8:03 AM,2,Bachelor,2,7200,33,33,12,0,50,5,83,1,1.78,FALSE
71937,Operations,Female,45,Technician,4/22/18 8:03 AM,6,Master,4,4900,51,20,29,4,75,4,34,2,4.75,FALSE
71938,Marketing,Male,23,Manager,3/3/19 8:03 AM,5,Bachelor,1,6600,37,14,6,10,75,9,8,2,2.98,FALSE
71939,Operations,Female,27,Technician,9/20/16 8:03 AM,7,Bachelor,2,4200,33,44,10,14,0,1,15,1,2.74,FALSE
71940,Legal,Male,48,Manager,10/10/14 8:03 AM,9,Bachelor,1,6600,36,26,27,1,100,11,7,2,2.27,TRUE
71941,Sales,Female,36,Technician,1/22/18 8:03 AM,6,Master,4,4900,44,14,7,11,75,18,35,2,4.12,FALSE
71942,Finance,Female,52,Manager,3/22/21 8:03 AM,3,High School,2,7200,57,29,8,11,0,10,86,0,2.83,FALSE
71943,IT,Female,53,Specialist,10/8/18 8:03 AM,5,Bachelor,1,4950,42,47,19,5,0,8,42,0,2.73,FALSE
71944,IT,Female,27,Developer,10/1/23 8:03 AM,0,High School,1,5500,35,23,29,10,75,10,98,0,1.38,FALSE
71945,Sales,Female,58,Consultant,5/30/22 8:03 AM,2,Master,4,7700,56,10,2,3,50,8,62,1,4.98,TRUE
71946,Sales,Female,57,Analyst,6/14/20 8:03 AM,4,Bachelor,4,5600,49,7,1,12,0,15,94,0,4.61,FALSE
71947,Engineering,Female,54,Manager,5/29/21 8:03 AM,3,Bachelor,2,7200,54,5,4,9,0,6,17,1,5.00,TRUE
71948,Sales,Male,54,Developer,4/1/22 8:03 AM,2,High School,4,7000,38,3,26,2,100,3,20,1,4.48,FALSE
71949,HR,Male,36,Engineer,12/31/19 8:03 AM,4,Bachelor,1,6600,42,27,20,4,50,3,19,0,2.78,TRUE
71950,Engineering,Female,42,Developer,10/24/15 8:03 AM,8,High School,3,6500,43,39,1,11,50,10,52,0,3.88,FALSE
71951,Customer Support,Male,39,Manager,1/5/21 8:03 AM,3,Master,1,6600,35,29,0,11,100,13,78,0,3.70,FALSE
71952,Operations,Female,26,Specialist,11/24/19 8:03 AM,4,High School,5,6750,51,15,12,12,100,9,30,1,1.59,FALSE
71953,Marketing,Female,36,Developer,3/30/21 8:03 AM,3,Bachelor,2,6000,39,17,14,12,100,5,1,0,1.90,FALSE
71954,Finance,Female,25,Analyst,6/12/19 8:03 AM,5,High School,2,4800,53,22,6,5,75,17,33,1,1.19,FALSE
71955,IT,Male,38,Engineer,5/1/18 8:03 AM,6,Master,4,8400,42,24,12,2,25,16,25,2,2.95,FALSE
71956,Finance,Male,24,Manager,7/8/16 8:03 AM,8,High School,4,8400,51,37,29,4,75,9,42,2,2.32,FALSE
71957,Legal,Male,31,Analyst,7/15/24 8:03 AM,0,Bachelor,3,5200,48,42,23,13,100,9,38,0,3.31,FALSE
71958,Marketing,Female,38,Consultant,12/18/17 8:03 AM,6,Master,5,8250,53,44,8,10,75,7,70,1,4.12,FALSE
71959,Engineering,Male,24,Technician,7/29/24 8:03 AM,0,High School,1,3850,58,6,11,14,100,5,73,2,2.90,FALSE
71960,IT,Male,44,Manager,12/18/21 8:03 AM,2,Bachelor,4,8400,51,36,6,2,25,5,0,0,2.27,FALSE
71961,Marketing,Male,38,Consultant,12/19/23 8:03 AM,0,Bachelor,3,7150,52,16,21,6,75,6,11,0,2.88,FALSE
71962,Operations,Female,59,Analyst,3/24/19 8:03 AM,5,PhD,1,4400,42,18,2,0,100,3,23,2,2.08,FALSE
71963,Sales,Male,56,Specialist,4/29/15 8:03 AM,9,Master,4,6300,51,26,18,10,75,16,48,0,4.73,FALSE
71964,Customer Support,Male,32,Analyst,5/12/16 8:03 AM,8,Bachelor,4,5600,43,7,21,5,100,18,73,0,1.09,FALSE
71965,Customer Support,Male,33,Manager,1/19/23 8:03 AM,1,Bachelor,2,7200,42,16,28,8,100,18,73,1,1.17,FALSE
71966,Customer Support,Male,43,Technician,2/14/18 8:03 AM,6,Bachelor,3,4550,34,42,20,2,0,15,91,0,3.08,FALSE
71967,Engineering,Female,59,Manager,5/6/16 8:03 AM,8,Bachelor,3,7800,60,29,4,4,100,6,21,0,2.61,FALSE
71968,Finance,Female,44,Technician,1/5/17 8:03 AM,7,Bachelor,1,3850,44,49,13,8,75,2,90,1,4.20,FALSE
71969,Finance,Female,27,Analyst,2/17/19 8:03 AM,5,Master,3,5200,39,0,14,3,100,6,83,0,3.92,FALSE
71970,Marketing,Female,51,Specialist,1/26/22 8:03 AM,2,Bachelor,2,5400,33,9,29,11,75,1,66,0,2.58,FALSE
71971,Engineering,Male,36,Manager,8/10/19 8:03 AM,5,Master,1,6600,34,2,5,4,50,14,26,2,1.39,FALSE
71972,Operations,Female,47,Technician,9/11/15 8:03 AM,8,High School,1,3850,55,15,14,11,75,18,66,1,4.37,FALSE
71973,Customer Support,Female,56,Engineer,7/25/22 8:03 AM,2,Bachelor,4,8400,44,14,15,3,0,17,91,1,1.45,FALSE
71974,Engineering,Female,34,Engineer,3/7/16 8:03 AM,8,High School,4,8400,33,1,3,13,75,18,71,1,4.76,TRUE
71975,Sales,Male,58,Technician,12/2/22 8:03 AM,1,Master,3,4550,58,42,14,5,100,2,88,2,2.26,FALSE
71976,HR,Female,54,Technician,10/10/21 8:03 AM,2,Bachelor,1,3850,43,41,13,9,0,8,18,2,3.21,FALSE
71977,Marketing,Male,35,Analyst,10/17/18 8:03 AM,5,Bachelor,1,4400,56,16,9,13,75,5,7,2,2.43,FALSE
71978,Customer Support,Female,48,Specialist,7/24/20 8:03 AM,4,Bachelor,5,6750,33,6,29,1,50,15,19,0,4.71,FALSE
71979,Sales,Male,35,Developer,11/13/17 8:03 AM,6,Bachelor,1,5500,32,1,6,4,0,12,0,0,2.90,FALSE
71980,Engineering,Male,23,Developer,4/11/22 8:03 AM,2,Bachelor,2,6000,32,32,4,9,50,6,17,1,1.86,FALSE
71981,Finance,Male,55,Specialist,1/8/19 8:03 AM,5,Bachelor,5,6750,35,49,19,11,25,14,44,2,1.79,FALSE
71982,IT,Female,59,Consultant,11/3/19 8:03 AM,4,High School,5,8250,57,44,16,10,50,14,65,0,2.89,FALSE
71983,Finance,Male,58,Manager,7/30/17 8:03 AM,7,High School,3,7800,35,32,5,1,75,16,73,1,3.92,FALSE
71984,Customer Support,Female,59,Specialist,2/22/15 8:03 AM,9,Bachelor,4,6300,38,23,5,12,100,6,35,1,3.08,FALSE
71985,Finance,Male,45,Specialist,10/4/19 8:03 AM,4,High School,2,5400,55,25,22,4,50,16,54,2,3.30,FALSE
71986,Operations,Female,33,Technician,11/18/21 8:03 AM,2,Master,1,3850,37,21,9,10,50,15,86,1,4.13,FALSE
71987,Customer Support,Male,39,Consultant,4/10/23 8:03 AM,1,Bachelor,1,6050,39,34,14,13,0,13,74,0,3.08,FALSE
71988,IT,Male,22,Engineer,1/3/22 8:03 AM,2,Bachelor,4,8400,48,8,21,3,0,1,81,2,4.70,FALSE
71989,Finance,Female,26,Analyst,4/3/24 8:03 AM,0,Master,1,4400,56,39,6,10,0,9,79,2,2.66,FALSE
71990,HR,Male,38,Analyst,4/22/18 8:03 AM,6,Bachelor,4,5600,40,16,6,8,75,11,19,1,3.03,FALSE
71991,Legal,Male,33,Engineer,4/19/23 8:03 AM,1,Bachelor,3,7800,58,36,7,12,0,17,82,2,1.72,FALSE
71992,Customer Support,Male,23,Developer,4/24/20 8:03 AM,4,Bachelor,2,6000,49,5,21,0,75,11,92,0,3.87,FALSE
71993,IT,Male,34,Engineer,2/11/22 8:03 AM,2,Bachelor,4,8400,53,15,2,3,100,4,16,1,1.12,FALSE
71994,Legal,Female,44,Analyst,11/16/22 8:03 AM,1,Master,5,6000,31,32,27,2,0,6,82,1,3.91,FALSE
71995,HR,Male,50,Manager,2/12/16 8:03 AM,8,Bachelor,4,8400,41,46,27,2,25,17,11,1,3.06,FALSE
71996,Sales,Female,56,Specialist,4/18/24 8:03 AM,0,Bachelor,5,6750,45,32,18,1,25,17,10,0,4.08,FALSE
71997,Engineering,Female,42,Technician,5/3/23 8:03 AM,1,Bachelor,4,4900,46,12,11,11,75,1,18,1,1.15,FALSE
71998,Operations,Female,60,Technician,2/1/22 8:03 AM,2,High School,3,4550,42,28,28,4,0,16,39,2,1.11,FALSE
71999,IT,Female,31,Developer,8/10/16 8:03 AM,8,High School,3,6500,57,6,5,4,25,11,59,1,2.59,FALSE
